  0.0000000e+000  2.0000000e+000
  1.0000000e+000  6.4458617e+001
  2.0000000e+000  6.9345988e-001
  3.0000000e+000  2.5739381e-001
  4.0000000e+000  1.3633701e-001
  5.0000000e+000  8.4591512e-002
  6.0000000e+000  5.7517115e-002
  7.0000000e+000  4.1526485e-002
  8.0000000e+000  3.1277357e-002
  9.0000000e+000  2.4306828e-002
  1.0000000e+001  1.9347029e-002
  1.1000000e+001  1.5689778e-002
  1.2000000e+001  1.2913740e-002
  1.3000000e+001  1.0755276e-002
  1.4000000e+001  9.0424680e-003
  1.5000000e+001  7.6592710e-003
  1.6000000e+001  6.5250292e-003
  1.7000000e+001  5.5822518e-003
  1.8000000e+001  4.7890496e-003
  1.9000000e+001  4.1143053e-003
  2.0000000e+001  3.5345023e-003
  2.1000000e+001  3.0315911e-003
  2.2000000e+001  2.5915228e-003
  2.3000000e+001  2.2032208e-003
  2.4000000e+001  1.8578473e-003
  2.5000000e+001  1.5482710e-003
  2.6000000e+001  1.2686760e-003
  2.7000000e+001  1.0142696e-003
  2.8000000e+001  7.8106116e-004
  2.9000000e+001  5.6569357e-004
  3.0000000e+001  3.6531180e-004
  3.1000000e+001  1.7746011e-004
  3.2000000e+001  3.1401849e-016
  3.3000000e+001  1.6895607e-004
  3.4000000e+001  3.3109932e-004
  3.5000000e+001  4.8797063e-004
  3.6000000e+001  6.4100033e-004
  3.7000000e+001  7.9154375e-004
  3.8000000e+001  9.4091428e-004
  3.9000000e+001  1.0904155e-003
  4.0000000e+001  1.2413739e-003
  4.1000000e+001  1.3951742e-003
  4.2000000e+001  1.5532990e-003
  4.3000000e+001  1.7173751e-003
  4.4000000e+001  1.8892308e-003
  4.5000000e+001  2.0709673e-003
  4.6000000e+001  2.2650518e-003
  4.7000000e+001  2.4744420e-003
  4.8000000e+001  2.7027556e-003
  4.9000000e+001  2.9545068e-003
  5.0000000e+001  3.2354468e-003
  5.1000000e+001  3.5530634e-003
  5.2000000e+001  3.9173401e-003
  5.3000000e+001  4.3419462e-003
  5.4000000e+001  4.8461784e-003
  5.5000000e+001  5.4582808e-003
  5.6000000e+001  6.2214532e-003
  5.7000000e+001  7.2055287e-003
  5.8000000e+001  8.5318580e-003
  5.9000000e+001  1.0433368e-002
  6.0000000e+001  1.3428024e-002
  6.1000000e+001  1.8986508e-002
  6.2000000e+001  3.4067499e-002
  6.3000000e+001  1.5823702e+000
  6.4000000e+001  0.0000000e+000
  6.5000000e+001  1.5823702e+000
  6.6000000e+001  3.4067499e-002
  6.7000000e+001  1.8986508e-002
  6.8000000e+001  1.3428024e-002
  6.9000000e+001  1.0433368e-002
  7.0000000e+001  8.5318580e-003
  7.1000000e+001  7.2055287e-003
  7.2000000e+001  6.2214532e-003
  7.3000000e+001  5.4582808e-003
  7.4000000e+001  4.8461784e-003
  7.5000000e+001  4.3419462e-003
  7.6000000e+001  3.9173401e-003
  7.7000000e+001  3.5530634e-003
  7.8000000e+001  3.2354468e-003
  7.9000000e+001  2.9545068e-003
  8.0000000e+001  2.7027556e-003
  8.1000000e+001  2.4744420e-003
  8.2000000e+001  2.2650518e-003
  8.3000000e+001  2.0709673e-003
  8.4000000e+001  1.8892308e-003
  8.5000000e+001  1.7173751e-003
  8.6000000e+001  1.5532990e-003
  8.7000000e+001  1.3951742e-003
  8.8000000e+001  1.2413739e-003
  8.9000000e+001  1.0904155e-003
  9.0000000e+001  9.4091428e-004
  9.1000000e+001  7.9154375e-004
  9.2000000e+001  6.4100033e-004
  9.3000000e+001  4.8797063e-004
  9.4000000e+001  3.3109932e-004
  9.5000000e+001  1.6895607e-004
  9.6000000e+001  3.1401849e-016
  9.7000000e+001  1.7746011e-004
  9.8000000e+001  3.6531180e-004
  9.9000000e+001  5.6569357e-004
  1.0000000e+002  7.8106116e-004
  1.0100000e+002  1.0142696e-003
  1.0200000e+002  1.2686760e-003
  1.0300000e+002  1.5482710e-003
  1.0400000e+002  1.8578473e-003
  1.0500000e+002  2.2032208e-003
  1.0600000e+002  2.5915228e-003
  1.0700000e+002  3.0315911e-003
  1.0800000e+002  3.5345023e-003
  1.0900000e+002  4.1143053e-003
  1.1000000e+002  4.7890496e-003
  1.1100000e+002  5.5822518e-003
  1.1200000e+002  6.5250292e-003
  1.1300000e+002  7.6592710e-003
  1.1400000e+002  9.0424680e-003
  1.1500000e+002  1.0755276e-002
  1.1600000e+002  1.2913740e-002
  1.1700000e+002  1.5689778e-002
  1.1800000e+002  1.9347029e-002
  1.1900000e+002  2.4306828e-002
  1.2000000e+002  3.1277357e-002
  1.2100000e+002  4.1526485e-002
  1.2200000e+002  5.7517115e-002
  1.2300000e+002  8.4591512e-002
  1.2400000e+002  1.3633701e-001
  1.2500000e+002  2.5739381e-001
  1.2600000e+002  6.9345988e-001
  1.2700000e+002  6.4458617e+001
