  0.0000000e+000  6.2025502e+000
  1.0000000e+000  5.8851779e+000
  2.0000000e+000  5.5761006e+000
  3.0000000e+000  5.2826526e+000
  4.0000000e+000  4.9950803e+000
  5.0000000e+000  4.7077260e+000
  6.0000000e+000  4.4166356e+000
  7.0000000e+000  4.1184239e+000
  8.0000000e+000  3.8094821e+000
  9.0000000e+000  3.4850229e+000
  1.0000000e+001  3.1372024e+000
  1.1000000e+001  2.7494678e+000
  1.2000000e+001  2.2596001e+000
  1.3000000e+001  1.8225935e+000
  1.4000000e+001  1.6002344e+000
  1.5000000e+001  1.4378398e+000
  1.6000000e+001  1.3092398e+000
  1.7000000e+001  1.2030464e+000
  1.8000000e+001  1.1129653e+000
  1.9000000e+001  1.0350658e+000
  2.0000000e+001  9.6670041e-001
  2.1000000e+001  9.0599075e-001
  2.2000000e+001  8.5155206e-001
  2.3000000e+001  8.0233299e-001
  2.4000000e+001  7.5751631e-001
  2.5000000e+001  7.1645439e-001
  2.6000000e+001  6.7862568e-001
  2.7000000e+001  6.4360436e-001
  2.8000000e+001  6.1103862e-001
  2.9000000e+001  5.8063488e-001
  3.0000000e+001  5.5214588e-001
  3.1000000e+001  5.2536182e-001
  3.2000000e+001  5.0010343e-001
  3.3000000e+001  4.7621669e-001
  3.4000000e+001  4.5356862e-001
  3.5000000e+001  4.3204402e-001
  3.6000000e+001  4.1154287e-001
  3.7000000e+001  3.9197830e-001
  3.8000000e+001  3.7327503e-001
  3.9000000e+001  3.5536823e-001
  4.0000000e+001  3.3820277e-001
  4.1000000e+001  3.2173289e-001
  4.2000000e+001  3.0592238e-001
  4.3000000e+001  2.9074541e-001
  4.4000000e+001  2.7618839e-001
  4.5000000e+001  2.6225355e-001
  4.6000000e+001  2.4896552e-001
  4.7000000e+001  2.3638401e-001
  4.8000000e+001  2.2463004e-001
  4.9000000e+001  2.1394673e-001
  5.0000000e+001  2.0486990e-001
  5.1000000e+001  1.9890815e-001
  5.2000000e+001  2.0792662e-001
  5.3000000e+001  2.1056391e-001
  5.4000000e+001  1.9683974e-001
  5.5000000e+001  1.7573602e-001
  5.6000000e+001  1.5072646e-001
  5.7000000e+001  1.2399735e-001
  5.8000000e+001  9.7181729e-002
  5.9000000e+001  7.1615437e-002
  6.0000000e+001  4.8455058e-002
  6.1000000e+001  2.8743924e-002
  6.2000000e+001  1.3457625e-002
  6.3000000e+001  3.5466133e-003
  6.4000000e+001  0.0000000e+000
  6.5000000e+001  3.5466133e-003
  6.6000000e+001  1.3457625e-002
  6.7000000e+001  2.8743924e-002
  6.8000000e+001  4.8455058e-002
  6.9000000e+001  7.1615437e-002
  7.0000000e+001  9.7181729e-002
  7.1000000e+001  1.2399735e-001
  7.2000000e+001  1.5072646e-001
  7.3000000e+001  1.7573602e-001
  7.4000000e+001  1.9683974e-001
  7.5000000e+001  2.1056391e-001
  7.6000000e+001  2.0792662e-001
  7.7000000e+001  1.9890815e-001
  7.8000000e+001  2.0486990e-001
  7.9000000e+001  2.1394673e-001
  8.0000000e+001  2.2463004e-001
  8.1000000e+001  2.3638401e-001
  8.2000000e+001  2.4896552e-001
  8.3000000e+001  2.6225355e-001
  8.4000000e+001  2.7618839e-001
  8.5000000e+001  2.9074541e-001
  8.6000000e+001  3.0592238e-001
  8.7000000e+001  3.2173289e-001
  8.8000000e+001  3.3820277e-001
  8.9000000e+001  3.5536823e-001
  9.0000000e+001  3.7327503e-001
  9.1000000e+001  3.9197830e-001
  9.2000000e+001  4.1154287e-001
  9.3000000e+001  4.3204402e-001
  9.4000000e+001  4.5356862e-001
  9.5000000e+001  4.7621669e-001
  9.6000000e+001  5.0010343e-001
  9.7000000e+001  5.2536182e-001
  9.8000000e+001  5.5214588e-001
  9.9000000e+001  5.8063488e-001
  1.0000000e+002  6.1103862e-001
  1.0100000e+002  6.4360436e-001
  1.0200000e+002  6.7862568e-001
  1.0300000e+002  7.1645439e-001
  1.0400000e+002  7.5751631e-001
  1.0500000e+002  8.0233299e-001
  1.0600000e+002  8.5155206e-001
  1.0700000e+002  9.0599075e-001
  1.0800000e+002  9.6670041e-001
  1.0900000e+002  1.0350658e+000
  1.1000000e+002  1.1129653e+000
  1.1100000e+002  1.2030464e+000
  1.1200000e+002  1.3092398e+000
  1.1300000e+002  1.4378398e+000
  1.1400000e+002  1.6002344e+000
  1.1500000e+002  1.8225935e+000
  1.1600000e+002  2.2596001e+000
  1.1700000e+002  2.7494678e+000
  1.1800000e+002  3.1372024e+000
  1.1900000e+002  3.4850229e+000
  1.2000000e+002  3.8094821e+000
  1.2100000e+002  4.1184239e+000
  1.2200000e+002  4.4166356e+000
  1.2300000e+002  4.7077260e+000
  1.2400000e+002  4.9950803e+000
  1.2500000e+002  5.2826526e+000
  1.2600000e+002  5.5761006e+000
  1.2700000e+002  5.8851779e+000
