  0.0000000e+000  6.2025502e+000
  1.0000000e+000  5.8869509e+000
  2.0000000e+000  5.5828253e+000
  3.0000000e+000  5.2970051e+000
  4.0000000e+000  5.0192493e+000
  5.0000000e+000  4.7433986e+000
  6.0000000e+000  4.4649621e+000
  7.0000000e+000  4.1799628e+000
  8.0000000e+000  3.8841143e+000
  9.0000000e+000  3.5718102e+000
  1.0000000e+001  3.2341251e+000
  1.1000000e+001  2.8528077e+000
  1.2000000e+001  2.3612759e+000
  1.3000000e+001  1.9194728e+000
  1.4000000e+001  1.6995852e+000
  1.5000000e+001  1.5411050e+000
  1.6000000e+001  1.4171109e+000
  1.7000000e+001  1.3159413e+000
  1.8000000e+001  1.2311708e+000
  1.9000000e+001  1.1587971e+000
  2.0000000e+001  1.0961301e+000
  2.1000000e+001  1.0412646e+000
  2.2000000e+001  9.9279894e-001
  2.3000000e+001  9.4967107e-001
  2.4000000e+001  9.1105712e-001
  2.5000000e+001  8.7630590e-001
  2.6000000e+001  8.4489457e-001
  2.7000000e+001  8.1639788e-001
  2.8000000e+001  7.9046618e-001
  2.9000000e+001  7.6680942e-001
  3.0000000e+001  7.4518529e-001
  3.1000000e+001  7.2539031e-001
  3.2000000e+001  7.0725305e-001
  3.3000000e+001  6.9062899e-001
  3.4000000e+001  6.7539658e-001
  3.5000000e+001  6.6145435e-001
  3.6000000e+001  6.4871883e-001
  3.7000000e+001  6.3712316e-001
  3.8000000e+001  6.2661652e-001
  3.9000000e+001  6.1716424e-001
  4.0000000e+001  6.0874890e-001
  4.1000000e+001  6.0137257e-001
  4.2000000e+001  5.9506079e-001
  4.3000000e+001  5.8986909e-001
  4.4000000e+001  5.8589373e-001
  4.5000000e+001  5.8328947e-001
  4.6000000e+001  5.8230044e-001
  4.7000000e+001  5.8331665e-001
  4.8000000e+001  5.8698657e-001
  4.9000000e+001  5.9446979e-001
  5.0000000e+001  6.0812132e-001
  5.1000000e+001  6.3410816e-001
  5.2000000e+001  7.1628521e-001
  5.3000000e+001  7.8947822e-001
  5.4000000e+001  8.1010617e-001
  5.5000000e+001  8.0207681e-001
  5.6000000e+001  7.7259837e-001
  5.7000000e+001  7.2529236e-001
  5.8000000e+001  6.6231456e-001
  5.9000000e+001  5.8504241e-001
  6.0000000e+001  4.9435291e-001
  6.1000000e+001  3.9073057e-001
  6.2000000e+001  2.7426662e-001
  6.3000000e+001  1.4451653e-001
  6.4000000e+001  0.0000000e+000
  6.5000000e+001  1.4451653e-001
  6.6000000e+001  2.7426662e-001
  6.7000000e+001  3.9073057e-001
  6.8000000e+001  4.9435291e-001
  6.9000000e+001  5.8504241e-001
  7.0000000e+001  6.6231456e-001
  7.1000000e+001  7.2529236e-001
  7.2000000e+001  7.7259837e-001
  7.3000000e+001  8.0207681e-001
  7.4000000e+001  8.1010617e-001
  7.5000000e+001  7.8947822e-001
  7.6000000e+001  7.1628521e-001
  7.7000000e+001  6.3410816e-001
  7.8000000e+001  6.0812132e-001
  7.9000000e+001  5.9446979e-001
  8.0000000e+001  5.8698657e-001
  8.1000000e+001  5.8331665e-001
  8.2000000e+001  5.8230044e-001
  8.3000000e+001  5.8328947e-001
  8.4000000e+001  5.8589373e-001
  8.5000000e+001  5.8986909e-001
  8.6000000e+001  5.9506079e-001
  8.7000000e+001  6.0137257e-001
  8.8000000e+001  6.0874890e-001
  8.9000000e+001  6.1716424e-001
  9.0000000e+001  6.2661652e-001
  9.1000000e+001  6.3712316e-001
  9.2000000e+001  6.4871883e-001
  9.3000000e+001  6.6145435e-001
  9.4000000e+001  6.7539658e-001
  9.5000000e+001  6.9062899e-001
  9.6000000e+001  7.0725305e-001
  9.7000000e+001  7.2539031e-001
  9.8000000e+001  7.4518529e-001
  9.9000000e+001  7.6680942e-001
  1.0000000e+002  7.9046618e-001
  1.0100000e+002  8.1639788e-001
  1.0200000e+002  8.4489457e-001
  1.0300000e+002  8.7630590e-001
  1.0400000e+002  9.1105712e-001
  1.0500000e+002  9.4967107e-001
  1.0600000e+002  9.9279894e-001
  1.0700000e+002  1.0412646e+000
  1.0800000e+002  1.0961301e+000
  1.0900000e+002  1.1587971e+000
  1.1000000e+002  1.2311708e+000
  1.1100000e+002  1.3159413e+000
  1.1200000e+002  1.4171109e+000
  1.1300000e+002  1.5411050e+000
  1.1400000e+002  1.6995852e+000
  1.1500000e+002  1.9194728e+000
  1.1600000e+002  2.3612759e+000
  1.1700000e+002  2.8528077e+000
  1.1800000e+002  3.2341251e+000
  1.1900000e+002  3.5718102e+000
  1.2000000e+002  3.8841143e+000
  1.2100000e+002  4.1799628e+000
  1.2200000e+002  4.4649621e+000
  1.2300000e+002  4.7433986e+000
  1.2400000e+002  5.0192493e+000
  1.2500000e+002  5.2970051e+000
  1.2600000e+002  5.5828253e+000
  1.2700000e+002  5.8869509e+000
